  0.000000e+00  0.000000e+00  0.000000e+00  2.632981e-04  0.000000e+00  3.307637e-04  1.000000e+00  2.961241e-01  0.000000e+00  4.421986e-01  0.000000e+00 -5.387198e-12  0.000000e+00  3.094902e+00
  9.275281e-02  3.876029e+02  1.986263e+01  2.240045e+00  1.099379e+00  1.389240e+00  6.792262e-03  4.470311e-02  4.222186e-02  4.242431e-02 -9.076213e-01  1.096086e-02 -2.543617e-03  2.532791e+00
  9.410569e-02  3.932564e+02  1.990075e+01  2.237666e+00  1.098732e+00  1.386801e+00  6.693934e-03  4.434566e-02  4.189762e-02  4.210195e-02 -9.062225e-01  1.078066e-02 -2.548121e-03  2.525171e+00
  9.546444e-02  3.989344e+02  1.993848e+01  2.235270e+00  1.098084e+00  1.384360e+00  6.597413e-03  4.399421e-02  4.157860e-02  4.178476e-02 -9.048195e-01  1.060133e-02 -2.552693e-03  2.517598e+00
  9.682902e-02  4.046368e+02  1.997584e+01  2.232852e+00  1.097435e+00  1.381919e+00  6.502590e-03  4.364796e-02  4.126464e-02  4.147248e-02 -9.034791e-01  1.042207e-02 -2.556618e-03  2.510044e+00
  9.819938e-02  4.103634e+02  2.001281e+01  2.230412e+00  1.096784e+00  1.379480e+00  6.409951e-03  4.330775e-02  4.095571e-02  4.116571e-02 -9.020498e-01  1.024405e-02 -2.559824e-03  2.502528e+00
  9.957548e-02  4.161140e+02  2.004941e+01  2.227947e+00  1.096133e+00  1.377045e+00  6.319574e-03  4.297393e-02  4.065176e-02  4.086340e-02 -9.006154e-01  1.006912e-02 -2.562224e-03  2.495084e+00
  1.009573e-01  4.218884e+02  2.008564e+01  2.225457e+00  1.095482e+00  1.374615e+00  6.231039e-03  4.264622e-02  4.035260e-02  4.056451e-02 -8.992966e-01  9.899585e-03 -2.563780e-03  2.487723e+00
  1.023447e-01  4.276864e+02  2.012152e+01  2.222942e+00  1.094830e+00  1.372191e+00  6.144293e-03  4.232385e-02  4.005808e-02  4.026931e-02 -8.978353e-01  9.737953e-03 -2.564672e-03  2.480422e+00
  1.037378e-01  4.335079e+02  2.015704e+01  2.220400e+00  1.094177e+00  1.369776e+00  6.059202e-03  4.200609e-02  3.976820e-02  3.997739e-02 -8.964373e-01  9.584607e-03 -2.565338e-03  2.473158e+00
  1.051365e-01  4.393528e+02  2.019221e+01  2.217827e+00  1.093524e+00  1.367368e+00  5.975656e-03  4.169309e-02  3.948290e-02  3.968941e-02 -8.950288e-01  9.437615e-03 -2.566153e-03  2.465935e+00
